"sex","sex_4_TEXT","relStat","dateAffectionate1","dateAffectionate2","dateAmbition1","dateAmbition2","dateArtistic1","dateArtistic2","dateDisposition1","dateDisposition2","dateFamily1","dateFamily2","dateHealth1","dateHealth2","dateHumor1","dateHumor2","dateIntelligent1","dateIntelligent2","dateKind1","dateKind2","dateParenting1","dateParenting2","datePhysatt1","datePhysatt2","dateReligious1","dateReligious2","dateResources1","dateResources2","dateSexy1","dateSexy2","dateStatus1","dateStatus2","selfAffectionate1","selfAffectionate2","selfAmbition1","selfAmbition2","selfArtistic1","selfArtistic2","selfDisposition1","selfDisposition2","selfFamily1","selfFamily2","selfHealth1","selfHealth2","selfHumor1","selfHumor2","selfIntelligent1","selfIntelligent2","selfKind1","selfKind2","selfParenting1","selfParenting2","selfPhysatt1","selfPhysatt2","selfReligious1","selfReligious2","selfResources1","selfResources2","selfSexy1","selfSexy2","selfStatus1","selfStatus2","idealAffection1","idealAffection2","idealAmbition1","idealAmbition2","idealArtistic1","idealArtistic2","idealDisposition1","idealDisposition2","idealFamily1","idealFamily2","idealHealth1","idealHealth2","idealHumor1","idealHumor2","idealIntelligent1","idealIntelligent2","idealKind1","idealKind2","idealParenting1","idealParenting2","idealPhysatt1","idealPhysatt2","idealReligious1","idealReligious2","idealResources1","idealResources2","idealSexy1","idealSexy2","idealStatus1","idealStatus2","ltAttraction","stAttraction","dateInterest","ltAttractionDate","stAttractionDate","dateInterestDate","contactExchange","prevContactExchange","prevContactExchange_1_TEXT","noExchange.","prevKnown","prevKnown_7_TEXT","similarity2.","similarity1","cardUse","openEndedEval","c","p","quarter","PIN","mPIN","dateAffectionateComp","dateAmbitionComp","dateArtisticComp","dateDispositionComp","dateFamilyComp","dateHealthComp","dateHumorComp","dateIntelligentComp","dateKindComp","dateParentingComp","datePhysattComp","dateReligiousComp","dateResourcesComp","dateSexyComp","dateStatusComp","selfAffectionateComp","selfAmbitionComp","selfArtisticComp","selfDispositionComp","selfFamilyComp","selfHealthComp","selfHumorComp","selfIntelligentComp","selfKindComp","selfParentingComp","selfPhysattComp","selfReligiousComp","selfResourcesComp","selfSexyComp","selfStatusComp","idealAffectionComp","idealAmbitionComp","idealArtisticComp","idealDispositionComp","idealFamilyComp","idealHealthComp","idealHumorComp","idealIntelligentComp","idealKindComp","idealParentingComp","idealPhysattComp","idealReligiousComp","idealResourcesComp","idealSexyComp","idealStatusComp","mateAffectionateComp","mateAmbitionComp","mateArtisticComp","mateDispositionComp","mateFamilyComp","mateHealthComp","mateHumorComp","mateIntelligentComp","mateKindComp","mateParentingComp","matePhysattComp","mateReligiousComp","mateResourcesComp","mateSexyComp","mateStatusComp"
1,"",0,6,4,6,6,7,7,6,6,7,7,7,7,4,7,7,7,7,7,6,5,7,7,4,4,6,6,5,5,5,5,7,8,6,6,7,7,6,6,6,6,6,6,8,7,7,6,7,7,7,5,7,6,0,0,5,6,5,7,5,5,7,8,6,6,6,6,7,6,7,6,6,7,7,7,6,7,7,7,6,6,6,6,5,5,5,6,5,7,5,5,4,5,5,3,3,4,1,2,"","","1","",5,5,3,"We had a good talk. We didn't struggle finding stuff to talk about. The cards we only used like 3 times. For how short the date really was, Id say it was enjoyable.","s","f24289238_f24252921","winter","f24289238","f24252921",5,6,7,6,7,7,5.5,7,7,5.5,7,4,6,5,5,7.5,6,7,6,6,6,7.5,6.5,7,6,6.5,0,5.5,6,5,7.5,6,6,6.5,6.5,6.5,7,6.5,7,6,6,5,5.5,6,5,7.5,8,8.5,7,7.5,6,5.5,7.5,6.5,9,5,2,7.5,5,6.5
0,"",0,6,5,5,6,8,8,7,6,4,7,7,6,5,5,6,5,7,6,5,5,7,5,5,5,5,5,5,5,6,5,6,9,8,8,8,9,7,7,8,7,6,6,6,5,8,7,6,7,9,9,5,5,2,2,7,8,5,5,6,7,7,8,8,8,5,6,5,5,4,4,7,6,5,5,9,7,7,8,8,8,6,7,3,3,6,5,5,5,8,7,2,2,2,2,2,3,0,2,"","Wouldn't mind being friends/friendly! but I wouldn't want to give the impression that I'm interested in anything more than that","1","",4,5,4,"It felt like just meeting someone new - not inherently romantic, and he was pretty good at responding and offering information about himself and asking questions. I tend to talk a lot but he didn't mind which was nice. ","s","f24252921_f24289238","winter","f24252921","f24289238",5.5,5.5,8,6.5,5.5,6.5,5,5.5,6.5,5,6,5,5,5,5.5,7.5,8,8.5,7,7.5,6,5.5,7.5,6.5,9,5,2,7.5,5,6.5,7.5,8,5.5,5,4,6.5,5,8,7.5,8,6.5,3,5.5,5,7.5,7,6,7,6,6,6,7.5,7,7,6.5,6.5,0,5,6,5
0,"",0,5,5,4,4,5,6,6,5,5,4,7,8,7,4,6,7,5,5,6,6,7,6,5,5,5,7,5,5,6,6,8,9,9,9,5,5,6,6,8,9,5,5,8,7,8,7,7,8,8,7,6,7,1,2,8,7,5,5,7,7,8,8,9,9,5,6,6,6,7,6,5,5,7,7,8,8,8,7,7,7,7,7,1,2,5,6,7,6,7,7,3,2,2,4,2,3,0,2,"","He was very nice, but I didn't feel like there was much of a spark, and we definitely had some lulls in conversation. ","1","",2,3,4,"He was very nice, we just weren't super compatible. He seemed a bit nervous to talk about deeper topics, which I understood for a first date, but I'm more of an open book, so I felt like it wasn't a good match. It was a bit awkward, with some lingering silences, but I think we both did a good job of trying to put ourselves out there at least a little. Overall he seems like a very sweet guy, he just wasn't really compatible with me. ","r","f24655853_f24377898","winter","f24655853","f24377898",5,4,5.5,5.5,4.5,7.5,5.5,6.5,5,6,6.5,5,6,5,6,8.5,9,5,6,8.5,5,7.5,7.5,7.5,7.5,6.5,1.5,7.5,5,7,8,9,5.5,6,6.5,5,7,8,7.5,7,7,1.5,5.5,6.5,7,5,6.5,3,4,4.5,6,6.5,7,8,7.5,6.5,0.5,9,4,5
1,"",0,6,5,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,7,6,6,6,2,1,7,6,6,6,5,5,7,3,6,7,3,3,4,4,4,5,6,6,9,4,7,7,9,7,7,8,7,6,1,0,10,8,2,6,5,5,5,7,7,6,6,6,6,6,6,6,6,6,7,6,7,6,7,7,8,8,7,7,2,2,7,6,5,7,5,5,4,4,2,4,4,3,0,2,"","I am not looking for relationship right now.","1","",5,5,6,"It was fun, a little awkward.","r","f24377898_f24655853","winter","f24377898","f24655853",5.5,6,6,6,7,6,6,6,6,6.5,6,1.5,6.5,6,5,5,6.5,3,4,4.5,6,6.5,7,8,7.5,6.5,0.5,9,4,5,6,6.5,6,6,6,6,6.5,6.5,7,8,7,2,6.5,6,5,8.5,9,5,6,8.5,5,7.5,7.5,7.5,7.5,6.5,1.5,7.5,5,7
0,"",0,5,8,5,7,8,8,6,5,6,6,7,7,5,5,6,6,6,6,5,5,5,5,5,5,6,6,5,5,8,7,7,8,5,5,7,6,5,5,5,6,6,5,5,5,5,6,5,5,7,5,5,5,5,6,4,5,5,5,5,6,9,8,8,7,8,7,8,8,8,8,7,7,8,6,8,7,9,9,8,10,8,8,5,5,8,8,7,7,8,7,1,1,1,1,1,1,0,2,"","I'd prefer to be friends with him but given the context we met, I feel like giving contact information might be misleading?","1","",4,5,3,"I think this date was nice in that we had common interests in music so we were able to talk more about that, whereas my last date was a bit harder to connect on interests. I think for this date though, our personalities aren't that similar and we may have different preferences in a partner so we didn't have as much moments of laughing. He was a really nice person though to talk to. Additionally, I think that the change of setting (sitting near the Lagoon) made talking easier.","s","f24559078_f24242475","winter","f24559078","f24242475",6.5,6,8,5.5,6,7,5,6,6,5,5,5,6,5,7.5,7.5,5,6.5,5,5.5,5.5,5,5.5,5,6,5,5.5,4.5,5,5.5,8.5,7.5,7.5,8,8,7,7,7.5,9,9,8,5,8,7,7.5,5,5,5,5,3,5,6,7,3,2.5,5,0,3.5,5,5
1,"",0,5,7,6,6,7,7,6,6,5,5,5,5,9,8,6,6,6,6,8,6,7,6,2,3,5,5,3,3,5,5,4,8,5,4,6,4,6,4,4,4,5,5,6,5,5,7,6,6,3,2,5,5,0,0,5,5,3,5,5,5,6,8,7,5,6,5,7,5,5,5,5,5,6,7,5,6,6,5,4,5,5,5,0,0,6,5,5,3,5,5,7,5,7,4,3,5,1,2,"","","1","",5,7,2,"It was really nice talking with her, as we had a lot more in common than I thought we would have statistically. I think we were both awkward in a ""good"" way as it did not really impede how the date went. I was able to connect a lot of our hobbies together and it was really refreshing getting to know a person with a lot in common with myself. I think we used the cards as a way to get out of our comfort zone and we eased into other topics more easily.","s","f24242475_f24559078","winter","f24242475","f24559078",6,6,7,6,5,5,8.5,6,6,7,6.5,2.5,5,3,5,6,4.5,5,5,4,5,5.5,6,6,2.5,5,0,5,4,5,7,6,5.5,6,5,5,6.5,5.5,5.5,4.5,5,0,5.5,4,5,6,4.5,6.5,4.5,5,4,6.5,5,5.5,6,4.5,4,5,5.5,5
0,"",0,5,4,6,6,5,5,6,6,6,6,5,5,4,7,7,7,7,6,7,7,4,5,5,5,6,7,5,5,5,6,6,8,7,7,8,8,7,6,7,7,6,6,8,5,7,6,6,7,8,8,6,5,2,2,5,7,5,5,6,6,7,7,7,7,6,6,5,6,5,5,6,6,5,5,8,6,7,7,8,8,6,5,3,3,7,6,5,5,7,7,2,1,2,2,1,2,0,1,"instagram","He was a fun person to chat with, but not my type romantically, wouldn't mind being friends!","1","",5,5,4,"We both had a lot to say, so it was nice not sitting in any soft of awkward silences. He was good at starting conversations and making observations about things, and a good listener. Talked mainly about hobbies and tv shows but we also chatted about some of the things on the cards like if we wanted kids or how we showed affection etc.","r","f24252921_f24160249","winter","f24252921","f24160249",4.5,6,5,6,6,5,5.5,7,6.5,7,4.5,5,6.5,5,5.5,7,7,8,6.5,7,6,6.5,6.5,6.5,8,5.5,2,6,5,6,7,7,6,5.5,5,6,5,7,7,8,5.5,3,6.5,5,7,7.5,9.5,10,8,10,8.5,7.5,9.5,9,9.5,8.5,6,9,5.5,10
1,"",0,5,9,6,5,7,6,5,7,9,8,5,5,9,6,6,6,7,7,10,7,2,1,3,5,5,6,5,6,5,5,9,6,10,9,10,10,8,8,10,10,9,8,7,8,10,9,8,10,9,10,10,7,7,5,8,10,6,5,10,10,8,7,9,7,8,8,9,9,8,8,8,8,8,8,10,8,9,10,10,10,10,10,5,5,8,6,7,7,10,9,3,1,4,3,4,2,1,1,"instagram","","1","",5,6,5,"She was sweet and she likes and cares about the people around her. She had the vibe that she had the artistic touch. She wasn't much of my type but I believe she could be a good friend as I didn't see any major negative points. I wasn't the biggest fan of her style (clothes, hair etc) but I think she cares about it and believes she has a good style. She was a comp sci major but wanted to do elementary school teaching. That was quite interesting. Not in a good or a bad way. Just interesting. Thank you for this opportunity. Best","r","f24160249_f24252921","winter","f24160249","f24252921",7,5.5,6.5,6,8.5,5,7.5,6,7,8.5,1.5,4,5.5,5.5,5,7.5,9.5,10,8,10,8.5,7.5,9.5,9,9.5,8.5,6,9,5.5,10,7.5,8,8,9,8,8,8,9,9.5,10,10,5,7,7,9.5,7.5,8,8.5,7,7.5,6,5.5,7.5,6.5,9,5,2,7.5,5,6.5
1,"",0,6,6,6,6,6,6,6,7,5,5,6,6,7,6,6,6,6,6,5,6,5,4,3,3,6,5,6,5,5,5,7,3,6,6,5,4,4,4,4,4,6,6,7,4,7,7,7,7,7,8,7,7,2,2,10,7,2,6,5,5,6,7,6,6,6,5,6,6,6,5,6,6,6,5,7,7,6,6,7,7,8,7,2,2,6,6,6,6,5,5,2,2,2,3,3,4,0,2,"","I was not really attracted to my date partner and I am not currently looking for a relationship","1","",5,5,4,"It was a fun experience. We discussed a lot of topics and learned a bit about each other. ","s","f24377898_f24958454","winter","f24377898","f24958454",6,6,6,6.5,5,6,6.5,6,6,5.5,4.5,3,5.5,5.5,5,5,6,4.5,4,4,6,5.5,7,7,7.5,7,2,8.5,4,5,6.5,6,5.5,6,5.5,6,5.5,7,6,7,7.5,2,6,6,5,6,6.5,7,7,10,5,8.5,5.5,9,6.5,5.5,0.5,5,6,6
0,"",0,5,5,6,5,3,3,7,5,2,5,7,8,7,6,6,6,5,5,5,5,5,6,5,5,7,8,5,5,5,5,4,6,7,7,6,6,7,6,10,10,5,5,9,9,7,6,8,10,7,8,6,5,0,0,5,5,6,6,5,6,6,5,8,8,6,7,8,7,10,10,6,6,9,9,7,8,9,10,8,9,6,6,0,0,8,6,7,6,6,7,1,1,2,2,2,2,0,2,"","We were pretty different","1","",2,2,3,"The date was fine. Not exceptionally good, but not bad. I did wonder how much longer was left. He was nice, but I carried the conversation.","s","f24958454_f24377898","winter","f24958454","f24377898",5,5.5,3,6,3.5,7.5,6.5,6,5,5,5.5,5,7.5,5,5,5,7,6,6.5,10,5,9,6.5,9,7.5,5.5,0,5,6,5.5,5.5,8,6.5,7.5,10,6,9,7.5,9.5,8.5,6,0,7,6.5,6.5,5,6.5,3,4,4.5,6,6.5,7,8,7.5,6.5,0.5,9,4,5
0,"",0,6,5,8,8,8,7,8,6,7,7,8,5,8,6,9,9,6,8,7,7,7,5,5,5,8,9,5,5,8,6,9,9,9,9,3,6,9,9,10,10,7,7,9,7,8,7,9,9,10,8,7,7,1,2,7,7,8,7,8,5,8,8,8,8,5,5,8,8,6,6,7,5,8,6,6,6,8,8,6,8,6,6,5,5,6,6,6,7,6,7,4,1,4,4,1,4,0,2,"","I prefer other methods of contact such as Instagram. ","1","",5,5,1,"N/A","r","f24762432_f24848147","winter","f24762432","f24848147",5.5,8,7.5,7,7,6.5,7,9,7,7,6,5,8.5,5,7,9,9,4.5,9,10,7,8,7.5,9,9,7,1.5,7,7.5,6.5,8,8,5,8,6,6,7,6,8,7,6,5,6,6.5,6.5,5,7,4,4.5,9,5,5,5,5,4.5,5,1.5,5.5,5,5
1,"",0,4,6,9,7,5,5,5,5,8,7,7,7,5,5,7,6,5,5,5,6,6,7,2,5,4,7,5,5,5,5,6,5,7,8,2,4,4,4,8,8,5,6,5,5,6,5,5,5,6,6,5,5,1,1,5,8,4,5,5,5,6,6,7,6,5,5,5,5,8,9,8,7,6,6,7,6,5,7,8,5,9,9,2,2,5,6,5,5,5,5,4,4,3,3,3,3,0,2,"","","1","",5,5,1,"","r","f24848147_f24762432","winter","f24848147","f24762432",5,8,5,5,7.5,7,5,6.5,5,5.5,6.5,3.5,5.5,5,5,5.5,7.5,3,4,8,5.5,5,5.5,5,6,5,1,6.5,4.5,5,6,6.5,5,5,8.5,7.5,6,6.5,6,6.5,9,2,5.5,5,5,9,9,4.5,9,10,7,8,7.5,9,9,7,1.5,7,7.5,6.5
1,"",0,6,6,8,8,6,6,9,7,8,7,8,8,6,7,7,7,8,8,7,6,6,6,5,5,6,7,5,5,7,7,6,6,7,6,5,5,7,7,6,7,6,6,6,6,6,6,6,6,6,5,5,6,4,3,6,5,5,5,6,6,6,6,6,6,6,5,6,7,6,6,7,6,6,6,7,6,6,6,6,6,6,6,5,5,6,5,5,5,7,6,4,4,4,5,4,4,0,2,"","Not necessarily a bad connection, there was a more 'just friends' connection than anything else.","1","",4,5,1,"It went really well, she was really sweet and we got on pretty well. I just think it didn't have the 'click' I usually am looking for. That said, the date went really well and we were able to talk without relying on the cards. Weren't really any awkward moments or anything like that, it got on really well.","s","f24955710_f24863445","winter","f24955710","f24863445",6,8,6,8,7.5,8,6.5,7,8,6.5,6,5,6.5,5,7,6,6.5,5,7,6.5,6,6,6,6,5.5,5.5,3.5,5.5,5,6,6,6,5.5,6.5,6,6.5,6,6.5,6,6,6,5,5.5,5,6.5,3,5,7,4.5,9,8,5.5,8,8,7.5,6.5,0,4.5,5.5,7
0,"",2,5,3,6,6,1,4,5,6,6,5,5,5,4,6,7,5,7,9,3,4,6,5,5,4,6,7,3,4,5,5,7,4,6,4,3,4,8,9,6,9,7,8,7,5,7,5,7,7,6,5,8,8,5,3,8,5,7,9,7,6,5,6,6,5,5,6,6,6,8,6,5,5,6,7,7,6,8,8,6,4,8,8,5,4,7,4,9,8,7,5,1,1,2,1,1,4,0,2,"","Neither of us asked, I'm not really interested in going on another date","1","",2,1,1,"I thought he was very considerate because he offered to carry my bag. He did ask me whether I was desperate when I got into my last relationship which I thought was rude. He also didn't really ask me questions; I was the one initiating conversation. I did think he was funny though. I don't think we share many common interests. I also think our ethical values are very different which is a big red flag for me. ","r","f24139249_f24416224","winter","f24139249","f24416224",4,6,2.5,5.5,5.5,5,5,6,8,3.5,5.5,4.5,6.5,3.5,5,5.5,5,3.5,8.5,7.5,7.5,6,6,7,5.5,8,4,6.5,8,6.5,5.5,5.5,5.5,6,7,5,6.5,6.5,8,5,8,4.5,5.5,8.5,6,8,8.5,5.5,5,7.5,6.5,6.5,6.5,9,7.5,5.5,6,7.5,7,5.5
0,"",0,5,5,5,5,5,5,7,6,8,9,5,5,6,5,7,7,6,7,7,8,6,5,0,0,5,5,5,5,6,6,4,2,5,5,7,7,5,4,9,9,8,8,7,4,8,8,8,8,5,10,6,7,0,0,5,4,6,5,8,6,5,5,5,5,6,7,5,5,8,7,7,7,6,5,7,7,8,8,6,8,7,7,0,0,5,5,10,5,6,5,4,4,4,4,4,4,1,2,"","","1","",5,6,1,"I enjoyed the date, it was a nice setting and a good length of time to start to get to know eachother. My date seemed very friendly and like someone I would like spending time with. The conversation flowed well and we seemed to have quite a bit in common. Not sure whether there was a romantic connection - would have to spend more time together to see.","s","f24863445_f24955710","winter","f24863445","f24955710",5,5,5,6.5,8.5,5,5.5,7,6.5,7.5,5.5,0,5,5,6,3,5,7,4.5,9,8,5.5,8,8,7.5,6.5,0,4.5,5.5,7,5,5,6.5,5,7.5,7,5.5,7,8,7,7,0,5,7.5,5.5,6.5,6.5,4,7.5,8,5.5,6.5,6.5,6.5,6.5,5,3.5,6,5.5,6
1,"",0,4,5,6,5,7,6,5,7,7,6,7,8,6,5,7,8,7,7,6,6,4,3,3,3,7,6,5,5,6,7,8,8,9,8,5,6,5,5,8,7,6,7,8,5,6,7,8,10,8,7,6,5,6,6,7,8,7,7,5,6,7,8,7,7,5,8,6,7,7,7,7,8,6,6,6,8,7,6,7,7,7,7,5,6,6,7,8,8,6,7,1,1,4,2,2,4,0,2,"","Personally, think that we share different values and out look in life. Though, I'm open for a friendship. ","1","",3,3,4,"I think this is a fun activity and would be willing to do another one such as this. I would've personally changed  some discussion topics to ease in the flow of the conversation. Other than that though the experience was alright. I appreciate the fun experience. ","r","f24416224_f24139249","winter","f24416224","f24139249",4.5,5.5,6.5,6,6.5,7.5,5.5,7.5,7,6,3.5,3,6.5,5,6.5,8,8.5,5.5,5,7.5,6.5,6.5,6.5,9,7.5,5.5,6,7.5,7,5.5,7.5,7,6.5,6.5,7,7.5,6,7,6.5,7,7,5.5,6.5,8,6.5,5.5,5,3.5,8.5,7.5,7.5,6,6,7,5.5,8,4,6.5,8,6.5
0,"",1,5,5,4,5,6,7,6,5,2,3,5,4,7,7,6,6,5,6,5,4,3,2,5,5,5,5,3,3,5,4,8,7,7,7,7,6,5,5,4,5,4,4,10,9,7,7,5,6,6,5,7,6,1,0,3,8,5,8,6,7,8,7,8,7,5,7,5,6,5,5,6,6,9,8,7,6,5,7,5,5,7,6,2,1,5,7,7,8,5,6,2,1,1,4,4,5,0,2,"","Got along well as friends but I didn't feel a romantic or physical attraction towards him.","1","",6,6,5,"Felt like a good match up personality wise, but not physical attractiveness wise. I would probably hang out with him as a friend.","s","f24223793_f24498876","winter","f24223793","f24498876",5,4.5,6.5,5.5,2.5,4.5,7,6,5.5,4.5,2.5,5,5,3,4.5,7.5,7,6.5,5,4.5,4,9.5,7,5.5,5.5,6.5,0.5,5.5,6.5,6.5,7.5,7.5,6,5.5,5,6,8.5,6.5,6,5,6.5,1.5,6,7.5,5.5,5,5,6.5,5,5.5,5,5,5,5,7.5,5,5,5,5,5
1,"",0,5,2,2,2,5,2,1,0,5,8,8,5,0,0,7,7,5,4,5,5,6,5,4,0,10,10,5,5,8,7,5,5,5,5,8,5,5,5,6,5,5,5,5,5,5,5,5,5,9,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,5,5,5,5,5,8,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,1,1,1,1,1,1,0,2,"","Just felt a bit unenthusiastic, like cordial, bored really, honestly just really bored, felt like there wasn't really an angle to engage with. Cool person, sure, but it just kinda felt disconnected in some way, like, yeah, just like a blank review survey or something, or one of those where you fill it out a bit. ","1","",2,1,7,"Felt kind of awkward, motionless, again, kinda just felt like I needed to talk with a freshman. Great person sure, but more like, I don't know, everybody's got their own fit. Felt like talking to an absolute stranger, but moreso like meeting a business person. What else is there, yeah, cool person, not really a person I'd hang out with, but a person I would've maybe been friends with during freshman year.... kinda?","s","f24498876_f24223793","winter","f24498876","f24223793",3.5,2,3.5,0.5,6.5,6.5,0,7,4.5,5,5.5,2,10,5,7.5,5,5,6.5,5,5.5,5,5,5,5,7.5,5,5,5,5,5,5,5,5,6.5,5,5,6.5,5,5,5,5,2.5,5,5,5,7.5,7,6.5,5,4.5,4,9.5,7,5.5,5.5,6.5,0.5,5.5,6.5,6.5
0,"",0,5,5,7,6,1,1,7,2,9,8,8,8,7,8,8,7,7,6,8,8,7,6,0,0,9,7,6,5,7,6,6,7,5,6,3,4,6,4,7,8,5,5,8,6,5,5,7,7,6,6,7,6,0,0,5,5,8,9,6,6,9,8,6,6,4,5,6,5,8,10,7,7,7,7,6,6,7,8,7,7,8,8,1,1,7,7,8,9,7,6,5,5,6,4,4,5,1,2,"","","1","",5,5,4,"I thought the date was fun because I like to meet new people. I was initially worried whether or not I'd like my partner and that it would be awkward but he was interesting to talk to and we had some similar interests. I think the environment could've been better since we opted to stay inside but it wasn't a big deal. I was pleasantly surprised that we were talking the whole time.","r","f24131495_f24632338","winter","f24131495","f24632338",5,6.5,1,4.5,8.5,8,7.5,7.5,6.5,8,6.5,0,8,5.5,6.5,6.5,5.5,3.5,5,7.5,5,7,5,7,6,6.5,0,5,8.5,6,8.5,6,4.5,5.5,9,7,7,6,7.5,7,8,1,7,8.5,6.5,7.5,5.5,4,5,9,6,8,8,3.5,7,6.5,1.5,9,7,6
1,"",0,3,6,6,5,4,6,7,4,7,7,5,5,7,3,6,6,8,8,6,5,5,5,2,2,5,7,3,6,7,6,8,7,6,5,2,6,6,4,9,9,6,6,7,9,7,9,3,4,7,7,7,6,2,1,9,9,7,7,6,6,7,7,7,7,5,7,5,4,6,8,7,8,8,8,7,7,5,7,8,9,8,9,3,1,8,6,7,7,7,7,3,2,2,4,5,4,0,2,"","I was not physically attracted to her, and we seem like pretty incompatible, different people.","1","",2,4,5,"Upon first arrival, I knew i was not attracted to her, but got to know her, and she seems like a very nice girl. There was very little awkwardness which is good, minimal silence, but not very good in depth conversation either. We would answer a card pretty quickly with little analysis and thought provoking conversation. I think we are simply very different people, but she appeared to be a good person off first impression.","r","f24632338_f24131495","winter","f24632338","f24131495",4.5,5.5,5,5.5,7,5,5,6,8,5.5,5,2,6,4.5,6.5,7.5,5.5,4,5,9,6,8,8,3.5,7,6.5,1.5,9,7,6,7,7,6,4.5,7,7.5,8,7,6,8.5,8.5,2,7,7,7,6.5,5.5,3.5,5,7.5,5,7,5,7,6,6.5,0,5,8.5,6
1,"",0,5,5,7,6,8,6,7,6,7,6,4,5,6,6,6,6,5,6,3,5,6,5,1,6,5,6,5,5,6,6,7,7,6,7,6,7,7,7,7,8,6,6,5,7,7,7,6,9,3,3,6,6,7,7,4,7,5,8,6,6,7,6,7,7,8,7,6,7,7,6,7,7,7,7,7,7,6,7,5,6,6,7,5,6,7,6,5,7,7,7,2,3,2,2,3,2,0,2,"","","1","",3,4,3,"","r","f24434064_f24223793","winter","f24434064","f24223793",5,6.5,7,6.5,6.5,4.5,6,6,5.5,4,5.5,3.5,5.5,5,6,7,6.5,6.5,7,7.5,6,6,7,7.5,3,6,7,5.5,6.5,6,6.5,7,7.5,6.5,6.5,7,7,7,6.5,5.5,6.5,5.5,6.5,6,7,7.5,7,6.5,5,4.5,4,9.5,7,5.5,5.5,6.5,0.5,5.5,6.5,6.5
0,"",1,5,4,7,5,5,6,5,5,5,5,7,5,5,6,9,9,5,6,5,4,7,6,1,0,4,7,5,6,7,6,7,7,8,7,7,6,5,5,4,5,5,5,9,9,7,6,6,6,6,6,7,5,1,0,1,7,7,7,6,6,7,7,7,7,6,5,5,5,5,5,5,5,9,9,8,8,6,7,5,5,7,5,1,1,5,7,7,8,5,6,5,5,4,4,4,4,1,2,"","","1","",5,5,2,"Very interesting individual!","r","f24223793_f24434064","winter","f24223793","f24434064",4.5,6,5.5,5,5,6,5.5,9,5.5,4.5,6.5,0.5,5.5,5.5,6.5,7,7.5,6.5,5,4.5,5,9,6.5,6,6,6,0.5,4,7,6,7,7,5.5,5,5,5,9,8,6.5,5,6,1,6,7.5,5.5,5.5,7,7,6,6.5,6.5,5.5,7,8,4,5.5,4,4.5,6,6.5
1,"",0,5,4,7,6,9,8,5,6,5,6,6,6,6,6,6,6,6,7,6,8,7,7,4,4,5,6,6,5,7,5,8,6,6,6,3,6,8,6,8,9,7,7,9,9,7,9,6,6,7,7,7,6,1,1,9,9,7,8,6,7,8,6,7,7,5,7,7,5,7,7,8,7,8,9,7,7,8,8,8,8,8,8,2,1,9,8,8,7,8,7,4,6,5,5,5,5,1,2,"","","1","",3,3,5,"Went pretty well, started with pretty good conversation provided by the cards, but then moved onto speaking about TV. Some overlap in our TV show tastes, our hobbies seem quite different though. She seems very kind and claims to be pretty funny with some similar humor to mine. Went better than my other date for sure, conversations went deeper, felt less forced.","s","f24632338_f24423571","winter","f24632338","f24423571",4.5,6.5,8.5,5.5,5.5,6,6,6,6.5,7,7,4,5.5,5.5,6,7,6,4.5,7,8.5,7,9,8,6,7,6.5,1,9,7.5,6.5,7,7,6,6,7,7.5,8.5,7,8,8,8,1.5,8.5,7.5,7.5,5.5,6,6,5,5,5,5.5,5,5,5,5,0.5,5,5,5
0,"",0,5,5,5,5,2,3,6,7,6,6,6,6,6,5,5,5,6,5,6,6,5,5,1,1,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,1,0,5,5,5,5,5,5,5,6,6,6,5,5,6,6,5,6,5,6,5,6,6,6,7,7,5,6,5,5,1,1,5,5,5,5,6,5,4,3,3,4,4,3,1,2,"","","1","",3,5,4,"I thought the date went fine since we had cards. He was very talkative so it was easy for me to keep up with him. I liked going outside and talking with him because it was very chill. I thought he was a nice and extroverted guy. ","r","f24423571_f24275843","winter","f24423571","f24275843",5,5,2.5,6.5,6,6,5.5,5,5.5,6,5,1,5,5,5,5.5,6,6,5,5,5,5.5,5,5,5,5,0.5,5,5,5,5.5,6,5,6,5.5,5.5,5.5,6,7,5.5,5,1,5,5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
